index,item
885477,http://www.wikidata.org/entity/Q136112486
214164,http://www.wikidata.org/entity/Q6770274
571486,http://www.wikidata.org/entity/Q63763680
648193,http://www.wikidata.org/entity/Q91936586
682026,http://www.wikidata.org/entity/Q100269121
277289,http://www.wikidata.org/entity/Q11138476
270987,http://www.wikidata.org/entity/Q11069701
453681,http://www.wikidata.org/entity/Q26179413
817495,http://www.wikidata.org/entity/Q123880177
177456,http://www.wikidata.org/entity/Q5670796
664831,http://www.wikidata.org/entity/Q98247765
720032,http://www.wikidata.org/entity/Q109695717
889345,http://www.wikidata.org/entity/Q136644227
141384,http://www.wikidata.org/entity/Q4296066
271511,http://www.wikidata.org/entity/Q10943486
328378,http://www.wikidata.org/entity/Q14370433
793760,http://www.wikidata.org/entity/Q123501808
